"Hora","Voltage[V]","ε Voltage[V]","Current[µA]","ε Current[µA]","Pressure[Pa]","ε Pressure[Pa]"
"2022-11-16 15:42:15.503","0,19","0,00001","-11,45","0,00001","0,00","0,00001"
"2022-11-16 15:42:15.504","3,62","0,00001","-5,89","0,00001","0,00","0,00001"
"2022-11-16 15:42:15.505","9,30","0,00001","8,19","0,00001","0,00","0,00001"
"2022-11-16 15:42:15.506","12,08","0,00001","13,10","0,00001","0,00","0,00001"
"2022-11-16 15:42:15.507","14,32","0,00001","17,03","0,00001","0,00","0,00001"
"2022-11-16 15:42:15.508","17,23","0,00001","20,30","0,00001","0,00","0,00001"
"2022-11-16 15:42:15.509","19,34","0,00001","24,55","0,00001","0,00","0,00001"
"2022-11-16 15:42:15.510","21,59","0,00001","28,81","0,00001","0,00","0,00001"
"2022-11-16 15:42:15.511","24,23","0,00001","33,72","0,00001","0,00","0,00001"
"2022-11-16 15:42:15.512","26,87","0,00001","36,67","0,00001","0,00","0,00001"
"2022-11-16 15:42:15.513","30,17","0,00001","40,27","0,00001","0,00","0,00001"
"2022-11-16 15:42:15.514","33,61","0,00001","44,85","0,00001","0,00","0,00001"
"2022-11-16 15:42:15.515","39,02","0,00001","52,05","0,00001","0,00","0,00001"
"2022-11-16 15:42:15.516","41,66","0,00001","56,31","0,00001","0,00","0,00001"
"2022-11-16 15:42:15.517","44,31","0,00001","61,22","0,00001","0,00","0,00001"
"2022-11-16 15:42:15.518","45,23","0,00001","66,45","0,00001","0,00","0,00001"
"2022-11-16 15:42:15.519","47,61","0,00001","73,00","0,00001","0,00","0,00001"
"2022-11-16 15:42:15.520","50,38","0,00001","79,55","0,00001","0,00","0,00001"
"2022-11-16 15:42:15.521","54,48","0,00001","87,40","0,00001","0,00","0,00001"
"2022-11-16 15:42:15.522","58,44","0,00001","96,57","0,00001","0,00","0,00001"
"2022-11-16 15:42:15.523","62,01","0,00001","105,08","0,00001","0,00","0,00001"
"2022-11-16 15:42:15.524","61,48","0,00001","102,13","0,00001","0,00","0,00001"
"2022-11-16 15:42:15.525","57,78","0,00001","85,44","0,00001","0,00","0,00001"
"2022-11-16 15:42:15.526","49,46","0,00001","58,60","0,00001","0,00","0,00001"
"2022-11-16 15:42:15.527","45,76","0,00001","46,49","0,00001","0,00","0,00001"
"2022-11-16 15:42:15.528","43,12","0,00001","35,68","0,00001","0,00","0,00001"
"2022-11-16 15:42:15.529","40,74","0,00001","25,86","0,00001","0,00","0,00001"
"2022-11-16 15:42:15.530","37,83","0,00001","17,35","0,00001","0,00","0,00001"
"2022-11-16 15:42:15.531","34,66","0,00001","9,83","0,00001","0,00","0,00001"
"2022-11-16 15:42:15.532","31,10","0,00001","2,95","0,00001","0,00","0,00001"
"2022-11-16 15:42:15.533","27,53","0,00001","-3,59","0,00001","0,00","0,00001"
"2022-11-16 15:42:15.534","24,10","0,00001","-8,18","0,00001","0,00","0,00001"
"2022-11-16 15:42:15.535","20,13","0,00001","-12,43","0,00001","0,00","0,00001"
"2022-11-16 15:42:15.536","13,93","0,00001","-16,69","0,00001","0,00","0,00001"
"2022-11-16 15:42:15.537","11,42","0,00001","-17,02","0,00001","0,00","0,00001"
"2022-11-16 15:42:15.538","8,38","0,00001","-16,03","0,00001","0,00","0,00001"
"2022-11-16 15:42:15.539","5,08","0,00001","-15,05","0,00001","0,00","0,00001"
"2022-11-16 15:42:15.540","1,64","0,00001","-14,07","0,00001","0,00","0,00001"
"2022-11-16 15:42:15.541","-1,40","0,00001","-15,38","0,00001","0,00","0,00001"
"2022-11-16 15:42:15.542","-4,43","0,00001","-16,36","0,00001","0,00","0,00001"
"2022-11-16 15:42:15.543","-7,47","0,00001","-18,32","0,00001","0,00","0,00001"
"2022-11-16 15:42:15.544","-9,98","0,00001","-19,31","0,00001","0,00","0,00001"
"2022-11-16 15:42:15.545","-12,36","0,00001","-19,63","0,00001","0,00","0,00001"
"2022-11-16 15:42:15.546","-14,87","0,00001","-19,63","0,00001","0,00","0,00001"
"2022-11-16 15:42:15.547","-19,89","0,00001","-16,36","0,00001","0,00","0,00001"
"2022-11-16 15:42:15.548","-22,93","0,00001","-16,36","0,00001","0,00","0,00001"
"2022-11-16 15:42:15.549","-25,57","0,00001","-18,98","0,00001","0,00","0,00001"
"2022-11-16 15:42:15.550","-28,74","0,00001","-20,62","0,00001","0,00","0,00001"
"2022-11-16 15:42:15.551","-31,51","0,00001","-23,89","0,00001","0,00","0,00001"
"2022-11-16 15:42:15.552","-34,15","0,00001","-25,20","0,00001","0,00","0,00001"
"2022-11-16 15:42:15.553","-36,13","0,00001","-25,20","0,00001","0,00","0,00001"
"2022-11-16 15:42:15.554","-38,64","0,00001","-23,89","0,00001","0,00","0,00001"
"2022-11-16 15:42:15.555","-41,68","0,00001","-21,93","0,00001","0,00","0,00001"
"2022-11-16 15:42:15.556","-44,59","0,00001","-21,93","0,00001","0,00","0,00001"
"2022-11-16 15:42:15.557","-50,80","0,00001","-23,89","0,00001","0,00","0,00001"
"2022-11-16 15:42:15.558","-53,83","0,00001","-26,83","0,00001","0,00","0,00001"
"2022-11-16 15:42:15.559","-56,74","0,00001","-27,82","0,00001","0,00","0,00001"
"2022-11-16 15:42:15.560","-58,99","0,00001","-28,14","0,00001","0,00","0,00001"
"2022-11-16 15:42:15.561","-61,23","0,00001","-25,85","0,00001","0,00","0,00001"
"2022-11-16 15:42:15.562","-58,99","0,00001","-21,27","0,00001","0,00","0,00001"
"2022-11-16 15:42:15.563","-56,08","0,00001","-19,63","0,00001","0,00","0,00001"
"2022-11-16 15:42:15.564","-53,17","0,00001","-20,29","0,00001","0,00","0,00001"
"2022-11-16 15:42:15.565","-50,00","0,00001","-20,29","0,00001","0,00","0,00001"
"2022-11-16 15:42:15.566","-46,97","0,00001","-22,58","0,00001","0,00","0,00001"
"2022-11-16 15:42:15.567","-43,66","0,00001","-22,25","0,00001","0,00","0,00001"
"2022-11-16 15:42:15.568","-36,00","0,00001","-20,29","0,00001","0,00","0,00001"
"2022-11-16 15:42:15.569","-32,70","0,00001","-17,67","0,00001","0,00","0,00001"
"2022-11-16 15:42:15.570","-29,66","0,00001","-16,36","0,00001","0,00","0,00001"
"2022-11-16 15:42:15.571","-26,36","0,00001","-16,69","0,00001","0,00","0,00001"
"2022-11-16 15:42:15.572","-23,19","0,00001","-17,34","0,00001","0,00","0,00001"
"2022-11-16 15:42:15.573","-20,68","0,00001","-18,98","0,00001","0,00","0,00001"
"2022-11-16 15:42:15.574","-16,72","0,00001","-18,65","0,00001","0,00","0,00001"
"2022-11-16 15:42:15.575","-13,02","0,00001","-17,67","0,00001","0,00","0,00001"
"2022-11-16 15:42:15.576","-9,19","0,00001","-16,03","0,00001","0,00","0,00001"
"2022-11-16 15:42:15.577","-5,75","0,00001","-12,76","0,00001","0,00","0,00001"
"2022-11-16 15:42:15.578","-2,72","0,00001","-9,49","0,00001","0,00","0,00001"
"2022-11-16 15:42:15.579","2,83","0,00001","-4,25","0,00001","0,00","0,00001"
"2022-11-16 15:42:15.580","5,74","0,00001","0,01","0,00001","0,00","0,00001"
"2022-11-16 15:42:15.581","7,85","0,00001","4,92","0,00001","0,00","0,00001"
"2022-11-16 15:42:15.582","10,23","0,00001","10,15","0,00001","0,00","0,00001"
"2022-11-16 15:42:15.583","13,00","0,00001","15,39","0,00001","0,00","0,00001"
"2022-11-16 15:42:15.584","16,30","0,00001","19,65","0,00001","0,00","0,00001"
"2022-11-16 15:42:15.585","19,34","0,00001","24,55","0,00001","0,00","0,00001"
"2022-11-16 15:42:15.586","22,25","0,00001","28,81","0,00001","0,00","0,00001"
"2022-11-16 15:42:15.587","25,15","0,00001","32,08","0,00001","0,00","0,00001"
"2022-11-16 15:42:15.588","27,14","0,00001","34,70","0,00001","0,00","0,00001"
"2022-11-16 15:42:15.589","32,29","0,00001","42,23","0,00001","0,00","0,00001"
"2022-11-16 15:42:15.590","33,87","0,00001","46,49","0,00001","0,00","0,00001"
"2022-11-16 15:42:15.591","35,85","0,00001","50,74","0,00001","0,00","0,00001"
"2022-11-16 15:42:15.592","39,55","0,00001","55,65","0,00001","0,00","0,00001"
"2022-11-16 15:42:15.593","43,25","0,00001","60,56","0,00001","0,00","0,00001"
"2022-11-16 15:42:15.594","46,68","0,00001","66,45","0,00001","0,00","0,00001"
"2022-11-16 15:42:15.595","50,12","0,00001","72,67","0,00001","0,00","0,00001"
"2022-11-16 15:42:15.596","52,23","0,00001","79,55","0,00001","0,00","0,00001"
"2022-11-16 15:42:15.597","55,67","0,00001","86,75","0,00001","0,00","0,00001"
"2022-11-16 15:42:15.598","57,52","0,00001","94,60","0,00001","0,00","0,00001"
"2022-11-16 15:42:15.599","58,04","0,00001","103,77","0,00001","0,00","0,00001"
"2022-11-16 15:42:15.600","55,80","0,00001","89,37","0,00001","0,00","0,00001"
"2022-11-16 15:42:15.601","54,35","0,00001","75,29","0,00001","0,00","0,00001"
"2022-11-16 15:42:15.602","51,84","0,00001","62,52","0,00001","0,00","0,00001"
"2022-11-16 15:42:15.603","48,93","0,00001","49,76","0,00001","0,00","0,00001"
"2022-11-16 15:42:15.604","44,97","0,00001","37,32","0,00001","0,00","0,00001"
"2022-11-16 15:42:15.605","41,80","0,00001","26,52","0,00001","0,00","0,00001"
"2022-11-16 15:42:15.606","37,83","0,00001","16,70","0,00001","0,00","0,00001"
"2022-11-16 15:42:15.607","34,27","0,00001","7,86","0,00001","0,00","0,00001"
"2022-11-16 15:42:15.608","30,83","0,00001","0,33","0,00001","0,00","0,00001"
"2022-11-16 15:42:15.609","28,06","0,00001","-4,90","0,00001","0,00","0,00001"
"2022-11-16 15:42:15.610","22,12","0,00001","-9,16","0,00001","0,00","0,00001"
"2022-11-16 15:42:15.611","18,81","0,00001","-10,14","0,00001","0,00","0,00001"
"2022-11-16 15:42:15.612","14,98","0,00001","-11,78","0,00001","0,00","0,00001"
"2022-11-16 15:42:15.613","11,81","0,00001","-13,74","0,00001","0,00","0,00001"
"2022-11-16 15:42:15.614","7,98","0,00001","-15,05","0,00001","0,00","0,00001"
"2022-11-16 15:42:15.615","4,94","0,00001","-17,34","0,00001","0,00","0,00001"
"2022-11-16 15:42:15.616","1,77","0,00001","-18,00","0,00001","0,00","0,00001"
"2022-11-16 15:42:15.617","-0,60","0,00001","-17,67","0,00001","0,00","0,00001"
"2022-11-16 15:42:15.618","-3,24","0,00001","-17,02","0,00001","0,00","0,00001"
"2022-11-16 15:42:15.619","-6,15","0,00001","-15,38","0,00001","0,00","0,00001"
"2022-11-16 15:42:15.620","-8,66","0,00001","-15,05","0,00001","0,00","0,00001"
"2022-11-16 15:42:15.621","-14,21","0,00001","-17,02","0,00001","0,00","0,00001"
"2022-11-16 15:42:15.622","-17,64","0,00001","-18,98","0,00001","0,00","0,00001"
"2022-11-16 15:42:15.623","-20,15","0,00001","-21,93","0,00001","0,00","0,00001"
"2022-11-16 15:42:15.624","-22,79","0,00001","-22,91","0,00001","0,00","0,00001"
"2022-11-16 15:42:15.625","-24,78","0,00001","-23,23","0,00001","0,00","0,00001"
"2022-11-16 15:42:15.626","-27,28","0,00001","-22,25","0,00001","0,00","0,00001"
"2022-11-16 15:42:15.627","-30,06","0,00001","-20,62","0,00001","0,00","0,00001"
"2022-11-16 15:42:15.628","-33,23","0,00001","-20,29","0,00001","0,00","0,00001"
"2022-11-16 15:42:15.629","-35,74","0,00001","-21,60","0,00001","0,00","0,00001"
"2022-11-16 15:42:15.630","-38,91","0,00001","-22,25","0,00001","0,00","0,00001"
"2022-11-16 15:42:15.631","-44,59","0,00001","-26,18","0,00001","0,00","0,00001"
"2022-11-16 15:42:15.632","-46,83","0,00001","-25,85","0,00001","0,00","0,00001"
"2022-11-16 15:42:15.633","-49,48","0,00001","-24,54","0,00001","0,00","0,00001"
"2022-11-16 15:42:15.634","-52,38","0,00001","-22,25","0,00001","0,00","0,00001"
"2022-11-16 15:42:15.635","-55,55","0,00001","-21,27","0,00001","0,00","0,00001"
"2022-11-16 15:42:15.636","-58,59","0,00001","-22,58","0,00001","0,00","0,00001"
"2022-11-16 15:42:15.637","-62,02","0,00001","-23,56","0,00001","0,00","0,00001"
"2022-11-16 15:42:15.638","-60,57","0,00001","-25,20","0,00001","0,00","0,00001"
"2022-11-16 15:42:15.639","-57,40","0,00001","-25,20","0,00001","0,00","0,00001"
"2022-11-16 15:42:15.640","-53,44","0,00001","-24,54","0,00001","0,00","0,00001"
"2022-11-16 15:42:15.641","-50,00","0,00001","-22,58","0,00001","0,00","0,00001"
"2022-11-16 15:42:15.642","-43,66","0,00001","-18,32","0,00001","0,00","0,00001"
"2022-11-16 15:42:15.643","-40,36","0,00001","-19,31","0,00001","0,00","0,00001"
"2022-11-16 15:42:15.644","-37,59","0,00001","-19,96","0,00001","0,00","0,00001"
"2022-11-16 15:42:15.645","-34,42","0,00001","-21,93","0,00001","0,00","0,00001"
"2022-11-16 15:42:15.646","-31,25","0,00001","-22,25","0,00001","0,00","0,00001"
"2022-11-16 15:42:15.647","-26,89","0,00001","-20,94","0,00001","0,00","0,00001"
"2022-11-16 15:42:15.648","-23,32","0,00001","-18,98","0,00001","0,00","0,00001"
"2022-11-16 15:42:15.649","-19,89","0,00001","-16,03","0,00001","0,00","0,00001"
"2022-11-16 15:42:15.650","-16,59","0,00001","-13,09","0,00001","0,00","0,00001"
"2022-11-16 15:42:15.651","-13,68","0,00001","-12,76","0,00001","0,00","0,00001"
"2022-11-16 15:42:15.652","-7,60","0,00001","-12,43","0,00001","0,00","0,00001"
"2022-11-16 15:42:15.653","-4,30","0,00001","-12,76","0,00001","0,00","0,00001"
"2022-11-16 15:42:15.654","-1,26","0,00001","-10,80","0,00001","0,00","0,00001"
"2022-11-16 15:42:15.655","2,04","0,00001","-7,20","0,00001","0,00","0,00001"
"2022-11-16 15:42:15.656","5,34","0,00001","-1,30","0,00001","0,00","0,00001"
"2022-11-16 15:42:15.657","8,25","0,00001","5,90","0,00001","0,00","0,00001"
"2022-11-16 15:42:15.658","11,02","0,00001","11,79","0,00001","0,00","0,00001"
"2022-11-16 15:42:15.659","13,40","0,00001","14,74","0,00001","0,00","0,00001"
"2022-11-16 15:42:15.660","16,04","0,00001","17,68","0,00001","0,00","0,00001"
"2022-11-16 15:42:15.661","18,55","0,00001","21,61","0,00001","0,00","0,00001"
"2022-11-16 15:42:15.662","20,53","0,00001","25,54","0,00001","0,00","0,00001"
"2022-11-16 15:42:15.663","25,42","0,00001","33,39","0,00001","0,00","0,00001"
"2022-11-16 15:42:15.664","28,85","0,00001","37,32","0,00001","0,00","0,00001"
"2022-11-16 15:42:15.665","32,42","0,00001","42,89","0,00001","0,00","0,00001"
"2022-11-16 15:42:15.666","35,32","0,00001","45,83","0,00001","0,00","0,00001"
"2022-11-16 15:42:15.667","37,83","0,00001","49,76","0,00001","0,00","0,00001"
"2022-11-16 15:42:15.668","40,34","0,00001","55,32","0,00001","0,00","0,00001"
"2022-11-16 15:42:15.669","43,25","0,00001","60,23","0,00001","0,00","0,00001"
"2022-11-16 15:42:15.670","44,31","0,00001","65,47","0,00001","0,00","0,00001"
"2022-11-16 15:42:15.671","46,42","0,00001","71,69","0,00001","0,00","0,00001"
"2022-11-16 15:42:15.672","49,06","0,00001","78,56","0,00001","0,00","0,00001"
"2022-11-16 15:42:15.673","56,99","0,00001","93,62","0,00001","0,00","0,00001"
"2022-11-16 15:42:15.674","60,82","0,00001","102,13","0,00001","0,00","0,00001"
"2022-11-16 15:42:15.675","63,20","0,00001","111,30","0,00001","0,00","0,00001"
"2022-11-16 15:42:15.676","59,23","0,00001","92,64","0,00001","0,00","0,00001"
"2022-11-16 15:42:15.677","55,93","0,00001","77,25","0,00001","0,00","0,00001"
"2022-11-16 15:42:15.678","50,65","0,00001","63,51","0,00001","0,00","0,00001"
"2022-11-16 15:42:15.679","47,21","0,00001","51,07","0,00001","0,00","0,00001"
"2022-11-16 15:42:15.680","44,31","0,00001","38,96","0,00001","0,00","0,00001"
"2022-11-16 15:42:15.681","42,06","0,00001","28,16","0,00001","0,00","0,00001"
"2022-11-16 15:42:15.682","39,29","0,00001","19,65","0,00001","0,00","0,00001"
"2022-11-16 15:42:15.683","35,85","0,00001","11,79","0,00001","0,00","0,00001"
"2022-11-16 15:42:15.684","29,25","0,00001","-1,96","0,00001","0,00","0,00001"
"2022-11-16 15:42:15.685","25,55","0,00001","-6,54","0,00001","0,00","0,00001"
"2022-11-16 15:42:15.686","21,85","0,00001","-10,47","0,00001","0,00","0,00001"
"2022-11-16 15:42:15.687","18,68","0,00001","-12,76","0,00001","0,00","0,00001"
"2022-11-16 15:42:15.688","15,78","0,00001","-14,40","0,00001","0,00","0,00001"
"2022-11-16 15:42:15.689","12,74","0,00001","-14,40","0,00001","0,00","0,00001"
"2022-11-16 15:42:15.690","9,83","0,00001","-13,41","0,00001","0,00","0,00001"
"2022-11-16 15:42:15.691","6,40","0,00001","-12,43","0,00001","0,00","0,00001"
"2022-11-16 15:42:15.692","2,70","0,00001","-12,43","0,00001","0,00","0,00001"
"2022-11-16 15:42:15.693","0,06","0,00001","-14,40","0,00001","0,00","0,00001"
"2022-11-16 15:42:15.694","-6,28","0,00001","-18,32","0,00001","0,00","0,00001"
"2022-11-16 15:42:15.695","-8,92","0,00001","-20,29","0,00001","0,00","0,00001"
"2022-11-16 15:42:15.696","-11,04","0,00001","-20,62","0,00001","0,00","0,00001"
"2022-11-16 15:42:15.697","-13,28","0,00001","-19,96","0,00001","0,00","0,00001"
"2022-11-16 15:42:15.698","-15,93","0,00001","-19,31","0,00001","0,00","0,00001"
"2022-11-16 15:42:15.699","-18,83","0,00001","-18,32","0,00001","0,00","0,00001"
"2022-11-16 15:42:15.700","-21,87","0,00001","-18,65","0,00001","0,00","0,00001"
"2022-11-16 15:42:15.701","-24,64","0,00001","-20,29","0,00001","0,00","0,00001"
"2022-11-16 15:42:15.702","-27,68","0,00001","-21,27","0,00001","0,00","0,00001"
"2022-11-16 15:42:15.703","-30,19","0,00001","-24,54","0,00001","0,00","0,00001"
"2022-11-16 15:42:15.704","-32,83","0,00001","-24,87","0,00001","0,00","0,00001"
"2022-11-16 15:42:15.705","-37,32","0,00001","-22,25","0,00001","0,00","0,00001"
"2022-11-16 15:42:15.706","-40,36","0,00001","-20,62","0,00001","0,00","0,00001"
"2022-11-16 15:42:15.707","-43,53","0,00001","-19,96","0,00001","0,00","0,00001"
"2022-11-16 15:42:15.708","-46,31","0,00001","-20,94","0,00001","0,00","0,00001"
"2022-11-16 15:42:15.709","-49,87","0,00001","-21,93","0,00001","0,00","0,00001"
"2022-11-16 15:42:15.710","-52,65","0,00001","-25,85","0,00001","0,00","0,00001"
"2022-11-16 15:42:15.711","-55,42","0,00001","-26,83","0,00001","0,00","0,00001"
"2022-11-16 15:42:15.712","-57,67","0,00001","-26,51","0,00001","0,00","0,00001"
"2022-11-16 15:42:15.713","-60,17","0,00001","-25,20","0,00001","0,00","0,00001"
"2022-11-16 15:42:15.714","-60,44","0,00001","-22,25","0,00001","0,00","0,00001"
"2022-11-16 15:42:15.715","-54,36","0,00001","-21,93","0,00001","0,00","0,00001"
"2022-11-16 15:42:15.716","-51,85","0,00001","-22,91","0,00001","0,00","0,00001"
"2022-11-16 15:42:15.717","-48,29","0,00001","-25,53","0,00001","0,00","0,00001"
"2022-11-16 15:42:15.718","-44,98","0,00001","-24,54","0,00001","0,00","0,00001"
"2022-11-16 15:42:15.719","-41,29","0,00001","-23,89","0,00001","0,00","0,00001"
"2022-11-16 15:42:15.720","-37,46","0,00001","-20,94","0,00001","0,00","0,00001"
"2022-11-16 15:42:15.721","-34,15","0,00001","-18,32","0,00001","0,00","0,00001"
"2022-11-16 15:42:15.722","-31,12","0,00001","-16,69","0,00001","0,00","0,00001"
"2022-11-16 15:42:15.723","-27,81","0,00001","-16,69","0,00001","0,00","0,00001"
"2022-11-16 15:42:15.724","-24,78","0,00001","-16,36","0,00001","0,00","0,00001"
"2022-11-16 15:42:15.725","-21,74","0,00001","-18,00","0,00001","0,00","0,00001"
"2022-11-16 15:42:15.726","-14,34","0,00001","-16,03","0,00001","0,00","0,00001"
"2022-11-16 15:42:15.727","-10,64","0,00001","-14,40","0,00001","0,00","0,00001"
"2022-11-16 15:42:15.728","-7,47","0,00001","-11,45","0,00001","0,00","0,00001"
"2022-11-16 15:42:15.729","-4,17","0,00001","-8,83","0,00001","0,00","0,00001"
"2022-11-16 15:42:15.730","-1,40","0,00001","-7,20","0,00001","0,00","0,00001"
"2022-11-16 15:42:15.731","1,91","0,00001","-6,21","0,00001","0,00","0,00001"
"2022-11-16 15:42:15.732","4,02","0,00001","-3,92","0,00001","0,00","0,00001"
"2022-11-16 15:42:15.733","6,53","0,00001","1,31","0,00001","0,00","0,00001"
"2022-11-16 15:42:15.734","9,17","0,00001","6,88","0,00001","0,00","0,00001"
"2022-11-16 15:42:15.735","11,81","0,00001","11,46","0,00001","0,00","0,00001"
"2022-11-16 15:42:15.736","18,29","0,00001","21,61","0,00001","0,00","0,00001"
"2022-11-16 15:42:15.737","20,93","0,00001","26,19","0,00001","0,00","0,00001"
"2022-11-16 15:42:15.738","23,97","0,00001","29,14","0,00001","0,00","0,00001"
"2022-11-16 15:42:15.739","26,08","0,00001","32,41","0,00001","0,00","0,00001"
"2022-11-16 15:42:15.740","28,85","0,00001","36,67","0,00001","0,00","0,00001"
"2022-11-16 15:42:15.741","30,44","0,00001","41,58","0,00001","0,00","0,00001"
"2022-11-16 15:42:15.742","32,68","0,00001","45,50","0,00001","0,00","0,00001"
"2022-11-16 15:42:15.743","35,32","0,00001","50,09","0,00001","0,00","0,00001"
"2022-11-16 15:42:15.744","38,76","0,00001","55,00","0,00001","0,00","0,00001"
"2022-11-16 15:42:15.745","42,33","0,00001","60,56","0,00001","0,00","0,00001"
"2022-11-16 15:42:15.746","45,76","0,00001","65,47","0,00001","0,00","0,00001"
"2022-11-16 15:42:15.747","50,91","0,00001","76,93","0,00001","0,00","0,00001"
"2022-11-16 15:42:15.748","54,21","0,00001","84,13","0,00001","0,00","0,00001"
"2022-11-16 15:42:15.749","54,74","0,00001","91,66","0,00001","0,00","0,00001"
"2022-11-16 15:42:15.750","56,59","0,00001","99,51","0,00001","0,00","0,00001"
"2022-11-16 15:42:15.751","58,84","0,00001","108,35","0,00001","0,00","0,00001"
"2022-11-16 15:42:15.752","58,44","0,00001","95,91","0,00001","0,00","0,00001"
"2022-11-16 15:42:15.753","56,33","0,00001","80,20","0,00001","0,00","0,00001"
"2022-11-16 15:42:15.754","53,68","0,00001","66,13","0,00001","0,00","0,00001"
"2022-11-16 15:42:15.755","50,12","0,00001","53,03","0,00001","0,00","0,00001"
"2022-11-16 15:42:15.756","46,16","0,00001","40,92","0,00001","0,00","0,00001"
"2022-11-16 15:42:15.757","38,89","0,00001","19,97","0,00001","0,00","0,00001"
"2022-11-16 15:42:15.758","35,72","0,00001","11,46","0,00001","0,00","0,00001"
"2022-11-16 15:42:15.759","32,55","0,00001","4,59","0,00001","0,00","0,00001"
"2022-11-16 15:42:15.760","29,91","0,00001","-0,98","0,00001","0,00","0,00001"
"2022-11-16 15:42:15.761","27,00","0,00001","-3,92","0,00001","0,00","0,00001"
"2022-11-16 15:42:15.762","23,44","0,00001","-5,56","0,00001","0,00","0,00001"
"2022-11-16 15:42:15.763","19,74","0,00001","-7,52","0,00001","0,00","0,00001"
"2022-11-16 15:42:15.764","16,44","0,00001","-10,47","0,00001","0,00","0,00001"
"2022-11-16 15:42:15.765","12,61","0,00001","-12,11","0,00001","0,00","0,00001"
"2022-11-16 15:42:15.766","9,30","0,00001","-15,05","0,00001","0,00","0,00001"
"2022-11-16 15:42:15.767","6,27","0,00001","-16,69","0,00001","0,00","0,00001"
"2022-11-16 15:42:15.768","0,85","0,00001","-18,00","0,00001","0,00","0,00001"
"2022-11-16 15:42:15.769","-1,92","0,00001","-16,69","0,00001","0,00","0,00001"
"2022-11-16 15:42:15.770","-4,70","0,00001","-15,71","0,00001","0,00","0,00001"
"2022-11-16 15:42:15.771","-7,87","0,00001","-16,03","0,00001","0,00","0,00001"
"2022-11-16 15:42:15.772","-10,51","0,00001","-18,00","0,00001","0,00","0,00001"
"2022-11-16 15:42:15.773","-13,55","0,00001","-18,98","0,00001","0,00","0,00001"
"2022-11-16 15:42:15.774","-16,59","0,00001","-22,25","0,00001","0,00","0,00001"
"2022-11-16 15:42:15.775","-18,83","0,00001","-22,91","0,00001","0,00","0,00001"
"2022-11-16 15:42:15.776","-20,94","0,00001","-23,23","0,00001","0,00","0,00001"
"2022-11-16 15:42:15.777","-23,32","0,00001","-22,25","0,00001","0,00","0,00001"
"2022-11-16 15:42:15.778","-26,36","0,00001","-18,32","0,00001","0,00","0,00001"
"2022-11-16 15:42:15.779","-31,91","0,00001","-18,98","0,00001","0,00","0,00001"
"2022-11-16 15:42:15.780","-34,55","0,00001","-20,29","0,00001","0,00","0,00001"
"2022-11-16 15:42:15.781","-38,25","0,00001","-21,93","0,00001","0,00","0,00001"
"2022-11-16 15:42:15.782","-40,49","0,00001","-23,89","0,00001","0,00","0,00001"
"2022-11-16 15:42:15.783","-43,00","0,00001","-24,54","0,00001","0,00","0,00001"
"2022-11-16 15:42:15.784","-45,25","0,00001","-23,56","0,00001","0,00","0,00001"
"2022-11-16 15:42:15.785","-48,15","0,00001","-21,93","0,00001","0,00","0,00001"
"2022-11-16 15:42:15.786","-51,19","0,00001","-20,94","0,00001","0,00","0,00001"
"2022-11-16 15:42:15.787","-54,50","0,00001","-22,58","0,00001","0,00","0,00001"
"2022-11-16 15:42:15.788","-57,40","0,00001","-24,22","0,00001","0,00","0,00001"
"2022-11-16 15:42:15.789","-61,89","0,00001","-28,47","0,00001","0,00","0,00001"
"2022-11-16 15:42:15.790","-58,46","0,00001","-27,82","0,00001","0,00","0,00001"
"2022-11-16 15:42:15.791","-54,76","0,00001","-25,85","0,00001","0,00","0,00001"
"2022-11-16 15:42:15.792","-51,59","0,00001","-22,58","0,00001","0,00","0,00001"
"2022-11-16 15:42:15.793","-48,29","0,00001","-20,62","0,00001","0,00","0,00001"
"2022-11-16 15:42:15.794","-45,25","0,00001","-20,29","0,00001","0,00","0,00001"
"2022-11-16 15:42:15.795","-42,08","0,00001","-20,29","0,00001","0,00","0,00001"
"2022-11-16 15:42:15.796","-39,30","0,00001","-21,27","0,00001","0,00","0,00001"
"2022-11-16 15:42:15.797","-35,74","0,00001","-21,27","0,00001","0,00","0,00001"
"2022-11-16 15:42:15.798","-31,78","0,00001","-20,29","0,00001","0,00","0,00001"
"2022-11-16 15:42:15.799","-28,08","0,00001","-18,65","0,00001","0,00","0,00001"
"2022-11-16 15:42:15.800","-21,47","0,00001","-13,09","0,00001","0,00","0,00001"
"2022-11-16 15:42:15.801","-18,70","0,00001","-12,76","0,00001","0,00","0,00001"
"2022-11-16 15:42:15.802","-14,87","0,00001","-13,41","0,00001","0,00","0,00001"
"2022-11-16 15:42:15.803","-12,23","0,00001","-13,41","0,00001","0,00","0,00001"
"2022-11-16 15:42:15.804","-8,92","0,00001","-14,40","0,00001","0,00","0,00001"
"2022-11-16 15:42:15.805","-5,62","0,00001","-14,40","0,00001","0,00","0,00001"
"2022-11-16 15:42:15.806","-2,06","0,00001","-12,76","0,00001","0,00","0,00001"
"2022-11-16 15:42:15.807","1,25","0,00001","-9,16","0,00001","0,00","0,00001"
"2022-11-16 15:42:15.808","4,15","0,00001","-3,59","0,00001","0,00","0,00001"
"2022-11-16 15:42:15.809","6,79","0,00001","2,30","0,00001","0,00","0,00001"
"2022-11-16 15:42:15.810","12,08","0,00001","10,48","0,00001","0,00","0,00001"
